"Date","Temp_Forecast","Temp_Lower80","Temp_Upper80","Rain_Forecast","Rain_Lower80","Rain_Upper80"
2024-07-01,27.6991010486217,26.9842367233211,28.4139653739224,103.845724514505,-2.76417620165444,210.455625230665
2024-08-01,27.7874272300776,26.9700508530014,28.6048036071539,64.5994300275331,-45.8930071205634,175.09186717563
2024-09-01,27.2958005088025,26.4494064187005,28.1421945989046,97.4570176111731,-13.9311788074059,208.845214029752
2024-10-01,26.0827642371374,25.2276489336414,26.9378795406333,191.159776378821,77.8637824341126,304.455770323529
2024-11-01,25.1590905099264,24.3013124244906,26.0168685953623,248.858155475855,134.932376364451,362.783934587258
2024-12-01,25.161398569582,24.302803696907,26.0199934422571,183.507651254456,69.3063096041124,297.7089929048
2025-01-01,24.8483083839583,23.9894626153952,25.7071541525213,117.262570883468,3.03926566260384,231.485876104332
2025-02-01,25.6079800972343,24.7490572267356,26.466902967733,77.2835765314404,-36.9815885411391,191.54874160402
2025-03-01,27.1758468333917,26.3169002658329,28.0347934009505,88.7323318811221,-25.5702130976088,203.034876859853
2025-04-01,27.7925741452107,26.9336202941321,28.6515279962894,105.073621166484,-9.22971222887672,219.376954561845
2025-05-01,27.6129694604787,26.754013370712,28.4719255502454,166.892517755894,52.5881952594283,281.196840252359
2025-06-01,27.5810954646787,26.7221386868185,28.440052242539,71.6859144900011,-42.6213778899494,185.993206869952
2025-07-01,27.6884764415626,26.7972924656672,28.579660417458,98.4821071590078,-19.7917994965782,216.756013814594
2025-08-01,27.6581280358904,26.7572701499004,28.5589859218803,91.8839187240786,-26.6837201298245,210.451557577982
2025-09-01,27.1755109197447,26.2717004144332,28.0793214250562,104.844792595495,-13.7985664893291,223.488151680319
2025-10-01,26.0077414875201,25.1030253859107,26.9124575891294,173.228389750556,54.441666461716,292.015113039395
2025-11-01,25.1846106103158,24.2796163420069,26.0896048786246,226.646005153821,107.81078224717,345.481228060472
2025-12-01,25.0217576043164,24.1166778544258,25.926837354207,167.134858525964,48.277263070523,285.992453981405
2026-01-01,24.5725280017582,23.6674219794276,25.4776340240888,120.623582698598,1.76442059675925,239.482744800437
2026-02-01,25.6013677101784,24.6962536127677,26.5064818075892,85.7185727802274,-33.1437549325623,204.580900493017
2026-03-01,27.1668089252968,26.261692345902,28.0719255046915,94.9261005280362,-23.9391884875184,213.791389543591
2026-04-01,28.135323432066,27.2302060897971,29.0404407743348,103.552602112315,-15.3127566107446,222.417960835374
2026-05-01,27.6924694441551,26.7873518674054,28.5975870209047,162.80954736072,43.9441179382976,281.674976783142
2026-06-01,27.831219555658,26.9261019068371,28.7363372044788,85.739434988927,-33.1262252693653,204.605095247219
2024-07-01,27.9172103940656,26.9771239891226,28.8572967990085,109.3910740246,-12.9969576725769,231.779105721776
2024-08-01,28.1842083199369,27.2336321627353,29.1347844771384,99.9814467845902,-22.6649691135359,222.627862682716
2024-09-01,27.2718300597687,26.3180528972143,28.2256072223231,110.003768117253,-12.7051973745261,232.712733609032
2024-10-01,26.1020757017208,25.147316817824,27.0568345856177,147.641785077431,24.8031317025029,270.480438452359
2024-11-01,25.2864783558613,24.3314179277568,26.2415387839658,174.077699246305,51.1956115183659,296.959786974244
2024-12-01,25.2065835786166,24.2514304854485,26.1617366717847,144.420994679891,21.5195494710973,267.322439888685
2025-01-01,24.9126489595262,23.9574673861501,25.8678305329023,118.340479561395,-4.56245294553047,241.24341206832
2025-02-01,26.0987854211053,25.1435950940754,27.0539757481351,100.630609019706,-22.2752059354914,223.536423974903
2025-03-01,27.5545585581054,26.5993655405232,28.5097515756875,105.475039540344,-17.4333854756923,228.38346455638
2025-04-01,28.5387199368312,27.5835260922684,29.4939137813939,111.087973905054,-11.8205080037953,233.996455813902
2025-05-01,27.7813225184214,26.8261284196738,28.7365166171691,139.995617112757,17.0870681660662,262.904166059449
2025-06-01,27.6190619061889,26.6638677293137,28.5742560830641,99.5657405700809,-23.3430146146769,222.474495754839
2025-07-01,27.7687715147909,26.7149738684367,28.8225691611451,111.509815497705,-12.2180804442069,235.237711439616
2025-08-01,27.887200715427,26.8048992121033,28.9695022187506,107.53516709526,-16.2538426313718,231.324176821891
2025-09-01,27.2583567866151,26.1674438167162,28.349269756514,112.903707654945,-10.9005034068062,236.707918716697
2025-10-01,26.0707645796034,24.9772183696835,27.1643107895233,136.83567063436,13.0010806444358,260.670260624284
2025-11-01,25.2075624221421,24.1132081189665,26.3019167253178,154.675415326212,30.8306032626111,278.520227389814
2025-12-01,25.1421254343273,24.0475228712835,26.236727997371,134.741494939819,10.8920613566062,258.590928523031
2026-01-01,24.8019953321084,23.7073164739369,25.8966741902799,118.325485774862,-5.52428976743937,242.175261317163
2026-02-01,25.7689993239429,24.6742970163739,26.863701631512,106.542763677779,-17.3076858666743,230.393213222231
2026-03-01,27.299126133055,26.2044166180585,28.3938356480515,109.700708448345,-14.1503595792872,233.551776475977
2026-04-01,28.1238864000329,27.0291746697337,29.2185981303322,112.969013911944,-10.8820680341015,236.820095857989
2026-05-01,27.6882545753772,26.5935421641719,28.7829669865825,132.638385726235,8.78728835872849,256.489483093741
2026-06-01,27.6550184665407,26.5603058460487,28.7497310870327,106.239808525219,-17.6113374423276,230.090954492766
