"Date","Temp_Forecast","Temp_Lower80","Temp_Upper80","Rain_Forecast","Rain_Lower80","Rain_Upper80"
2024-07-01,27.1855647812048,26.8001083438604,27.5710212185492,159.564907732097,60.8009397492853,258.328875714909
2024-08-01,26.9574491135477,26.494397444519,27.4205007825763,92.9106274460552,-9.05423036382898,194.875485255939
2024-09-01,26.8043509792502,26.3108022192845,27.297899739216,226.690653160545,122.620887761862,330.760418559229
2024-10-01,26.6518640960067,26.1453953221801,27.1583328698333,217.302365141747,112.18181410679,322.422916176705
2024-11-01,26.4929700626512,25.9808976589137,27.0050424663888,222.41469275746,117.067548422393,327.761837092527
2024-12-01,26.3846774861969,25.8701809896941,26.8991739826997,208.88187244237,103.155220485933,314.608524398807
2025-01-01,26.2456529321681,25.7301751242972,26.7611307400391,135.813752712391,30.0867263173159,241.540779107466
2025-02-01,26.8619729444571,26.3460124218571,27.3779334670571,106.901740237934,1.17379019029843,212.629690285569
2025-03-01,27.4413159488749,26.9251416741229,27.9574902236269,126.183078219343,20.4297830632411,231.936373375446
2025-04-01,27.8387327675476,27.3224638386729,28.3550016964224,124.808065573063,19.0531227955028,230.563008350623
2025-05-01,27.7334533783439,27.2171426034737,28.2497641532142,219.949250130417,114.193622937744,325.704877323091
2025-06-01,27.4094888445287,26.8931597397745,27.9258179492828,125.359774809963,19.6034801130473,231.11606950688
2025-07-01,27.1233177884409,26.6031515628494,27.6434840140323,165.20776669166,56.5489483546519,273.866585028669
2025-08-01,26.9306598162343,26.4088036993704,27.4525159330983,123.918632079765,15.0798534462576,232.757410713273
2025-09-01,26.801165698273,26.2785658498679,27.323765546678,274.645205124305,165.676807212427,383.613603036183
2025-10-01,26.6643918945206,26.1414704594363,27.187313329605,247.897538808583,138.86454791438,356.930529702786
2025-11-01,26.515957982171,25.9929113796932,27.0390045846489,234.94725380543,125.900960117049,343.99354749381
2025-12-01,26.4146286576697,25.8915655897028,26.9376917256366,219.771100671692,110.701305175008,328.840896168377
2026-01-01,26.2802395067816,25.7572571422834,26.8032218712799,151.136080633306,42.0662572513385,260.205904015274
2026-02-01,26.8996452845177,26.3766502850499,27.4226402839856,108.203280674168,-0.866591333849101,217.273152682186
2026-03-01,27.4810424680664,26.9580418878181,28.0040430483146,126.174015653025,17.1025780721925,235.245453233857
2026-04-01,27.8798267438495,27.3568237318107,28.4028297558883,135.58754928075,26.5160138685128,244.659084692988
2026-05-01,27.7754576642292,27.25245366777,28.2984616606883,255.943595251072,146.87201638919,365.015174112954
2026-06-01,27.4520991191,26.9290948967603,27.9751033414396,131.272684180689,22.2010640066293,240.344304354749
2024-07-01,27.166331466749,26.6398254931316,27.6928374403664,164.962291622514,49.8860458848126,280.038537360215
2024-08-01,26.9739420384586,26.4458931787257,27.5019908981916,133.981119653487,18.5233480539859,249.438891252988
2024-09-01,26.8446266888832,26.3158988959229,27.3733544818435,213.428208842158,97.7106884168988,329.145729267417
2024-10-01,26.7079718903806,26.1789510781837,27.2369927025774,203.738284196516,87.8896900066851,319.586878386348
2024-11-01,26.55961719925,26.0304836692044,27.0887507292956,202.013640565777,86.1368791306813,317.890402000873
2024-12-01,26.458340611931,25.9291956833715,26.9874855404905,193.994993987657,78.0705257148692,309.919462260444
2025-01-01,26.3239865679301,25.7949235769481,26.8530495589121,154.086027631424,38.1615106238738,270.010544638974
2025-02-01,26.9434157161511,26.4143411888365,27.4724902434657,134.280604660319,18.3559744869529,250.205234833686
2025-03-01,27.5248284573185,26.995748835857,28.05390807878,144.776046232945,28.8482269068879,260.703865559002
2025-04-01,27.9236230897332,27.3945412516547,28.4527049278117,146.748954647368,30.8209293861943,262.676979908543
2025-05-01,27.8192609044724,27.290178176256,28.3483436326888,206.598747354858,90.6706355595592,322.526859150157
2025-06-01,27.4959069488849,26.9668240341523,28.0249898636175,145.82051350598,29.8923176806787,261.748709331281
2025-07-01,27.2101423517697,26.67759975974,27.7426849437995,166.633198811898,49.4654521180998,283.800945505696
2025-08-01,27.0177549573351,26.4836878484516,27.5518220662186,146.066997600906,28.8200753668326,263.313919834979
2025-09-01,26.8884409616875,26.3537029723085,27.4231789510665,212.581874162684,95.27957747141,329.884170853957
2025-10-01,26.7517870644881,26.216759529814,27.2868145991623,201.900041088934,84.5699323999446,319.230149777923
2025-11-01,26.6034329733508,26.0682940668267,27.1385718798748,197.483198818465,80.1472240672575,314.819173569672
2025-12-01,26.5021567854443,25.967006644119,27.0373069267697,190.781106130465,73.4350043281517,308.127207932778
2026-01-01,26.3678030073304,25.8327338998434,26.9028721148174,159.543243003882,42.1971301168193,276.889355890944
2026-02-01,26.9872323325512,26.4521518252206,27.5223128398817,141.315837813559,23.9697023119715,258.661973315147
2026-03-01,27.5686451915464,27.0335596503481,28.1037307327447,149.50658051692,32.1597690160569,266.853392017784
2026-04-01,27.9674399023985,27.432352170837,28.50252763396,152.900192652339,35.5533381373063,270.247047167372
2026-05-01,27.8630777693531,27.3279891582536,28.3981663804526,205.099438527707,87.7525654819081,322.446311573507
2026-06-01,27.5397238485252,27.0046350532729,28.0748126437776,151.338530474951,33.9916396053445,268.685421344558
