"Date","Temp_Forecast","Temp_Lower80","Temp_Upper80","Rain_Forecast","Rain_Lower80","Rain_Upper80"
2024-07-01,29.0548900070201,28.4377398505431,29.6720401634971,48.6685823832599,-51.5401861116616,148.877350878181
2024-08-01,28.9498286739054,28.2825170525384,29.6171402952725,53.0684344621442,-51.8812686700832,158.018137594371
2024-09-01,28.4579247560851,27.7824959514259,29.1333535607442,100.279485345239,-5.11809264352712,205.677063334004
2024-10-01,27.4972302200768,26.8204383178455,28.174022122308,209.681873975241,104.2410355459,315.122712404582
2024-11-01,26.2800858142789,25.6030660547383,26.9571055738195,310.593073557799,205.148246312768,416.037900802829
2024-12-01,25.941287813562,25.26424405362,26.6183315735041,249.503105804852,144.059961456767,354.946250152937
2025-01-01,25.7442053377013,25.0672434604538,26.4211672149489,139.086839331892,33.6652238060019,244.508454857782
2025-02-01,26.2575446798433,25.5805816881029,26.9345076715837,58.1761171804801,-47.2455021496082,163.597736510568
2025-03-01,27.4825863507605,26.8056231704884,28.1595495310327,35.9427104353876,-69.4789092631706,141.364330133946
2025-04-01,28.4980224303286,27.8210592181697,29.1749856424876,59.1853223611194,-46.2362973731182,164.606942095357
2025-05-01,29.204008620833,28.5270454033158,29.8809718383501,73.3883000946538,-32.033319642934,178.809919832242
2025-06-01,29.39433555829,28.7173723400784,30.0712987765015,40.4332840623519,-64.988335674456,145.85490379916
2025-07-01,29.1031984419288,28.426025927176,29.7803709566816,57.2373047522599,-48.7582972506567,163.232906755176
2025-08-01,28.7673412523943,28.0901333463739,29.4445491584146,57.0491643896412,-49.0018680440191,163.100196823301
2025-09-01,28.5101664664926,27.832952620564,29.1873803124212,61.0568165963845,-44.999581697455,167.113214890224
2025-10-01,27.3576743314091,26.6804597576886,28.0348889051296,197.586940668429,91.5300387787561,303.643842558102
2025-11-01,26.1888751765376,25.5116621173167,26.8660882357584,278.792153802354,172.735369603221,384.848938001488
2025-12-01,25.7726221504313,25.0954190281198,26.4498252727428,224.899872241685,118.844818120917,330.954926362453
2026-01-01,25.5721371337637,24.89499292207,26.2492813454573,137.965579482013,31.9284386832767,244.002720280748
2026-02-01,26.0005985388771,25.3234543263784,26.6777427513757,80.8642564915775,-25.1728843512043,186.901397334359
2026-03-01,27.3268167286437,26.6496725160096,28.0039609412779,46.3027562096224,-59.7343846374236,152.339897056668
2026-04-01,28.4032417408048,27.7260975281518,29.0803859534578,64.1167686792092,-41.9203721682412,170.15390952666
2026-05-01,29.0918052073399,28.4146609947076,29.7689494199722,51.2411333257201,-54.7960075216817,157.278274173122
2026-06-01,29.6954523996027,29.018308187115,30.3725966120903,32.0435970666768,-73.9935437798031,138.080737913157
2024-07-01,29.3232032329379,28.6436813022584,30.0027251636173,50.9273375248951,-55.9853020244506,157.839977074241
2024-08-01,28.9572328968816,28.2773095660283,29.6371562277348,66.6893610586642,-40.3076982070436,173.686420324372
2024-09-01,28.4534777937209,27.7734866048823,29.1334689825595,91.5134632884991,-15.4917686223969,198.518695199395
2024-10-01,27.1514170380174,26.4714144967879,27.831419579247,246.332332216507,139.326315597036,353.338348835978
2024-11-01,26.1360539757215,25.4560502596152,26.8160576918278,326.227198353985,219.221176513287,433.233220194682
2024-12-01,25.8932704000143,25.2132708923031,26.5732699077256,262.999005406333,155.993713864498,370.004296948167
2025-01-01,25.8233391063176,25.1433663635672,26.5033118490681,144.165838644538,37.1681631533556,251.16351413572
2025-02-01,26.3997662037621,25.7197934515769,27.0797389559472,70.0780695144576,-36.9196060460995,177.075745075015
2025-03-01,27.4347043857154,26.7547316319346,28.1146771394962,44.203942605873,-62.7937329614029,151.201618173149
2025-04-01,28.6100821032479,27.930109349199,29.2900548572968,57.8560135496498,-49.1416620182731,164.853689117573
2025-05-01,29.0458417776643,28.3658690235809,29.7258145317477,97.6861619970125,-9.31151357093582,204.683837564961
2025-06-01,29.4889772261447,28.8090044721198,30.1689499801697,33.4966192199015,-73.5010563476594,140.494294787462
2025-07-01,29.2683484335764,28.574962969792,29.9617338973608,48.7045951421839,-59.6750705727188,157.084260857086
2025-08-01,28.9767250077559,28.2810961657904,29.6723538497215,64.575636258018,-43.9369532285107,173.088225744547
2025-09-01,28.4483255966824,27.7523179987106,29.1443331946542,101.552600912924,-6.9728540679917,210.078055893839
2025-10-01,27.2309488426179,26.5348773665879,27.927020318648,246.043776751511,137.51708376303,354.570469739992
2025-11-01,26.1729599071755,25.4768786527152,26.8690411616359,332.411031190297,223.884301463051,440.937760917544
2025-12-01,25.9213733536651,25.2252965155241,26.6174501918062,267.662791115073,159.136916534979,376.188665695168
2026-01-01,25.8284517531543,25.1324115482785,26.5244919580301,143.994499894801,35.4775740493134,252.511425740288
2026-02-01,26.4029783018108,25.7069380445819,27.0990185590398,63.6835156130262,-44.8334103410877,172.20044156714
2026-03-01,27.4613087560769,26.7652684899921,28.1573490221618,41.0409416879193,-67.475984276715,149.557867652554
2026-04-01,28.600308773954,27.9042685063736,29.2963490415344,56.8028952772517,-51.7140306883973,165.319821242901
2026-05-01,29.0877456171348,28.3917053493164,29.7837858849533,100.839582377128,-7.67734358857516,209.356508342832
2026-06-01,29.437165841089,28.7411255733188,30.1332061088591,36.0792632709373,-72.4376626943132,144.596189236188
