"Date","Temp_Forecast","Temp_Lower80","Temp_Upper80","Rain_Forecast","Rain_Lower80","Rain_Upper80"
2024-07-01,29.1813548079697,28.4740790382282,29.8886305777112,36.7867177446234,-49.9320048378967,123.505440327144
2024-08-01,29.095486691186,28.3269348472437,29.8640385351283,38.7575189310198,-47.9612036515003,125.47624151354
2024-09-01,28.9625446116591,28.18342950546,29.7416597178583,69.7207404937743,-16.9979820887458,156.439463076294
2024-10-01,27.0976005787994,26.316591100471,27.8786100571277,221.159873184656,134.441150602136,307.878595767176
2024-11-01,25.7853461636854,25.0039947120475,26.5666976153234,297.316019601162,210.597297018642,384.034742183682
2024-12-01,25.7428612494133,24.9614479920096,26.524274506817,191.105813350037,104.387090767517,277.824535932557
2025-01-01,25.4395740596635,24.6581496295706,26.2209984897563,110.666488844235,24.01896828556,197.314009402909
2025-02-01,26.0083920179851,25.2269655681169,26.7898184678532,45.6258145821951,-41.0217059764795,132.27333514087
2025-03-01,27.5511988509674,26.769772035966,28.3326256659688,37.5552912531966,-49.0922293054779,124.202811811871
2025-04-01,28.5981187272873,27.8166918462773,29.3795456082973,65.6144573906587,-21.0330631680158,152.261977949333
2025-05-01,29.1648006220706,28.3833737291276,29.9462275150135,50.6573951083883,-35.9901254502862,137.304915667063
2025-06-01,29.157427335592,28.3760004404918,29.9388542306923,28.005317227456,-58.6422033312186,114.652837786131
2025-07-01,29.2460933113777,28.4316686446904,30.0605179780651,38.1710952655289,-49.0904829343137,125.432673465372
2025-08-01,28.8803017897112,28.0600534735686,29.7005501058538,52.3648986518722,-34.8966795479704,139.626476851715
2025-09-01,28.6445360772263,27.823239372417,29.4658327820357,63.1249044069211,-24.1366737929215,150.386482606764
2025-10-01,27.0113934846879,26.1899073955775,27.8328795737983,212.833697455434,125.572119255591,300.095275655277
2025-11-01,25.8085883230104,24.9870680017743,26.6301086442465,272.230784170194,184.969205970351,359.492362370036
2025-12-01,25.5900316437255,24.7685051341775,26.4115581532734,209.882772392864,122.621194193022,297.144350592707
2026-01-01,25.1847069164195,24.3631792881571,26.006234544682,110.481876545105,23.2594463422835,197.704306747927
2026-02-01,25.7806649596104,24.9591371291076,26.6021927901133,67.6622834489467,-19.5601467538748,154.884713651768
2026-03-01,27.4685187680859,26.6469909010222,28.2900466351497,41.9430071185566,-45.279423084265,129.165437321378
2026-04-01,28.9313246894668,28.1097968157936,29.75285256314,72.7349975251817,-14.4874326776399,159.957427728003
2026-05-01,29.0083738308933,28.1868459560252,29.8299017057613,57.2430831093765,-29.979347093445,144.465513312198
2026-06-01,29.4667856320035,28.6452577569195,30.2883135070876,33.1605918695481,-54.0618383332734,120.38302207237
2024-07-01,29.5925690265019,28.7505281045292,30.4346099484747,34.9440424409751,-52.7933271053641,122.681411987314
2024-08-01,29.507447807154,28.6617516514526,30.3531439628553,48.9231358276319,-38.8142337187072,136.660505373971
2024-09-01,29.0451314882865,28.1987762263909,29.8914867501822,58.1937910886441,-29.5435784576951,145.931160634983
2024-10-01,27.2753905342778,26.4289161743173,28.1218648942382,202.851764704427,115.114395158087,290.589134250766
2024-11-01,25.8853785465974,25.0388826579455,26.7318744352493,341.212792076388,253.475422530049,428.950161622727
2024-12-01,25.783320570377,24.9368207898391,26.629820350915,239.331783625379,151.59441407904,327.069153171718
2025-01-01,25.5928017727433,24.7463012886343,26.4393022568523,101.708342751056,13.9909265172675,189.425758984844
2025-02-01,26.6003306797713,25.7538300684712,27.4468312910714,55.0365161816598,-32.6809000521286,142.753932415448
2025-03-01,27.8347089869072,26.9882083526136,28.6812096212008,35.6846477500343,-52.0327684837541,123.402063983823
2025-04-01,29.5421091238299,28.6956084853796,30.3886097622803,64.5695426084879,-23.1478736253005,152.286958842276
2025-05-01,29.0736738447616,28.2271732055598,29.9201744839635,91.1848465220567,3.46743028826835,178.902262755845
2025-06-01,28.9681173982947,28.121616758957,29.8146180376324,35.4703774025595,-52.2470388312288,123.187793636348
2025-07-01,29.3248539765811,28.3598849731472,30.289822980015,37.9387774833723,-51.4431042462586,127.320659213003
2025-08-01,29.1955806532928,28.2107147861921,30.1804465203935,48.5879833588205,-40.7938983708104,137.969865088451
2025-09-01,28.9397511658486,27.9513311021808,29.9281712295164,63.8349025223406,-25.5469792072903,153.216784251972
2025-10-01,27.1418366074153,26.1527753812901,28.1308978335405,210.265658703407,120.883776973776,299.647540433037
2025-11-01,25.8214223991658,24.8322453084147,26.8105994899169,333.043648125118,243.661766395487,422.425529854749
2025-12-01,25.7321567191533,24.74295868391,26.7213547543966,229.141121746371,139.75924001674,318.523003476002
2026-01-01,25.4495430968843,24.460341275355,26.4387449184136,106.558126003133,17.2061103084183,195.910141697848
2026-02-01,26.1649180245013,25.175715518491,27.1541205305117,54.7193091446831,-34.6327065500318,144.071324839398
2026-03-01,27.6302822143672,26.6410795846168,28.6194848441176,38.6240491519263,-50.7279665427886,127.976064846641
2026-04-01,28.9563205490522,27.9671178969322,29.9455232011723,67.2405925250316,-22.1114231696833,156.592608219747
2026-05-01,29.1108464822895,28.1216438261255,30.1000491384535,83.2196020670568,-6.13241362765808,172.571617761772
2026-06-01,29.1442492481728,28.1550465912777,30.1334519050679,36.0027664338455,-53.3492492608694,125.35478212856
