"Date","Temp_Forecast","Temp_Lower80","Temp_Upper80","Rain_Forecast","Rain_Lower80","Rain_Upper80"
2024-07-01,27.4639224763862,26.9342056734648,27.9936392793076,96.184615889001,-10.5708721347884,202.94010391279
2024-08-01,27.1827769326363,26.5950200446321,27.7705338206406,44.9725381508704,-64.7534112646801,154.698487566421
2024-09-01,27.0439219812749,26.4561650932707,27.6316788692792,133.390456648715,23.2638703135862,243.517042983844
2024-10-01,26.7318347523908,26.1440778643866,27.319591640395,189.989002454358,77.03660603788,302.941398870836
2024-11-01,26.1845526117805,25.5967957237762,26.7723094997847,243.818550305262,130.192826741661,357.444273868862
2024-12-01,25.7540391890018,25.1663335283952,26.3417448496084,178.928472042716,65.1338319297849,292.723112155648
2025-01-01,25.675708817029,25.0882248363172,26.2631927977408,127.089132184472,13.1951563460603,240.983108022884
2025-02-01,26.5457982194103,25.9583142387326,27.133282200088,93.8328395517937,-20.1381728715433,207.803851975131
2025-03-01,27.8496286947685,27.2621447140908,28.4371126754462,100.530526810572,-13.4743476509558,214.535401272101
2025-04-01,28.1017523906289,27.5142684099513,28.6892363713066,137.833722743537,23.8279143244373,251.839531162637
2025-05-01,27.9977466007541,27.4102626200764,28.5852305814318,193.303080485858,79.2917084252767,307.314452546439
2025-06-01,27.6802839690708,27.0927999883931,28.2677679497484,102.139436972198,-11.876447086999,216.155321031395
2025-07-01,27.4656064435098,26.8776391920667,28.0535736949528,101.696258494534,-14.3641269823325,217.7566439714
2025-08-01,27.1352652316657,26.5471863328172,27.7233441305143,85.3687676776364,-30.8179530311892,201.555488386462
2025-09-01,27.0354610447786,26.44738214593,27.6235399436272,158.387726891174,42.1794743080466,274.595979474301
2025-10-01,26.6749849740154,26.0869060751668,27.263063872864,198.784387607963,82.4680150821297,315.100760133796
2025-11-01,26.1019677078506,25.513888809002,26.6900466066992,262.962667157483,146.61838671913,379.306947595837
2025-12-01,25.7249556028427,25.1369070856284,26.313004120057,181.728332509907,65.3761885448086,298.080476475006
2026-01-01,25.5760390133202,24.9881219562389,26.1639560704014,140.530218034465,24.1744378263181,256.885998242611
2026-02-01,26.3762208015881,25.7883037445271,26.9641378586492,95.0652540057717,-21.2936124167874,211.424120428331
2026-03-01,27.7038288225944,27.1159117655333,28.2917458796554,104.471212599889,-11.8891333070534,220.831558506831
2026-04-01,27.9863075031641,27.398390446103,28.5742245602251,131.799499693777,15.4391287276065,248.159870659948
2026-05-01,28.0033141554451,27.4153970983841,28.5912312125061,224.011217338386,107.650632663571,340.371802013201
2026-06-01,27.7508782715271,27.162961214466,28.3387953285881,101.237772192843,-15.1230020179013,217.598546403587
2024-07-01,27.5238678398225,26.9353027087302,28.1124329709148,117.43791476821,-4.48419470179073,239.36002423821
2024-08-01,27.2959212646445,26.7072064382809,27.8846360910082,98.7605074456403,-23.4715549424067,220.992569833687
2024-09-01,27.0602135151777,26.4714986888141,27.6489283415414,140.178182283712,17.9024406658444,262.45392390158
2024-10-01,26.6029266801135,26.0142118537498,27.1916415064772,165.392017197765,42.8181544698209,287.965879925708
2024-11-01,26.0335122847462,25.4447974583825,26.6222271111099,194.643645253968,71.9971879457369,317.290102562198
2024-12-01,25.761993729899,25.173295856048,26.35069160375,158.589721221457,35.9247255931888,281.254716849725
2025-01-01,25.5840301841005,24.9954056586345,26.1726547095664,134.636136075976,11.9605454202773,257.311726731675
2025-02-01,26.4608867717275,25.8722622462729,27.0495112971822,115.374398423381,-7.30950072233493,238.058297569097
2025-03-01,27.7126065498266,27.1239820243719,28.3012310752812,119.304724259373,-3.38286803645818,241.992316555205
2025-04-01,28.0277466195456,27.439122094091,28.6163711450003,136.067546284805,13.3798575534857,258.755235016124
2025-05-01,28.0545235318469,27.4658990063923,28.6431480573016,171.546488456776,48.858202368636,294.234774544917
2025-06-01,27.7717815690816,27.183157043627,28.3604060945363,119.124742073117,-3.56403378691589,241.81351793315
2025-07-01,27.54012902971,26.9499305306086,28.1303275288114,122.30676224512,-1.17181117495255,245.785335665192
2025-08-01,27.3475223677022,26.7569606549171,27.9380840804872,113.595562493707,-9.92986955058707,237.120994538001
2025-09-01,27.0683116337316,26.4777499209465,27.6588733465167,143.937224192452,20.4045399326986,267.469908452205
2025-10-01,26.5899140419054,25.9993523291204,27.1804757546905,161.193920119354,37.6184991323614,284.769341106347
2025-11-01,26.0248547396414,25.4342930268563,26.6154164524264,186.398722761301,62.8125996454253,309.984845877177
2025-12-01,25.776240181277,25.1856939170776,26.3667864454763,154.694270604506,31.1052831052263,278.283258103785
2026-01-01,25.5992105684728,25.008731145153,26.1896899917925,137.455419153674,13.8649490407122,261.045889266636
2026-02-01,26.5068169642529,25.9163375409434,27.0972963875623,119.898767889725,-3.69290799273647,243.490443772187
2026-03-01,27.73398918707,27.1435097637605,28.3244686103794,123.519779803617,-0.0724514126415698,247.112011019876
2026-04-01,28.054432796081,27.4639533727716,28.6449122193905,135.133695774772,11.5414526101905,258.725938939353
2026-05-01,28.0682866046842,27.4778071813747,28.6587660279936,170.007918037376,46.4155896711169,293.600246403635
2026-06-01,27.768543120065,27.1780636967555,28.3590225433744,122.514627682942,-1.07777313843803,246.107028504323
