"Date","Temp_Forecast","Temp_Lower80","Temp_Upper80","Rain_Forecast","Rain_Lower80","Rain_Upper80"
2024-07-01,22.8313303774773,22.2011635012181,23.4614972537364,109.206239858978,-14.5526751038065,232.965154821762
2024-08-01,22.5244921864183,21.795061993858,23.2539223789786,106.657075579908,-26.3309390001535,239.64509015997
2024-09-01,22.1334378275852,21.3310380050058,22.9358376501646,158.790917193829,19.7787629193695,297.803071468288
2024-10-01,21.4128685768074,20.5547291445639,22.2710080090508,261.061276163665,122.0282178824,400.09433444493
2024-11-01,20.35935752166,19.457679962886,21.2610350804339,297.295344751806,158.241385606238,436.349303897374
2024-12-01,19.6952677294199,18.7590954484366,20.6314400104031,258.744213343254,119.66935647447,397.819070212039
2025-01-01,19.1324014853179,18.1687822640194,20.0960207066163,193.866454371765,54.7707029194339,332.962205824095
2025-02-01,19.5636495839366,18.5776867835635,20.5496123843096,139.814971681847,0.698328784226447,278.931614579468
2025-03-01,20.6387161431104,19.634621658948,21.6428106272729,129.907530656645,-9.23000054942446,269.045061862714
2025-04-01,21.4090157242017,20.3901486143392,22.4278828340642,143.969705014997,4.81128863590959,283.128121394084
2025-05-01,22.3541438588276,21.3232048593824,23.3850828582729,189.232328730944,50.0530303128564,328.411627149032
2025-06-01,22.5318270948689,21.4910015158342,23.5726526739035,115.365963990621,-23.8342133338592,254.566141315101
2025-07-01,22.5348528716946,21.4887072614372,23.580998481952,146.768652926741,-1.79435830362883,295.331664157111
2025-08-01,22.2545564927593,21.203264064436,23.3058489210827,145.750278138094,-4.41901162456293,295.919567900752
2025-09-01,21.8454168682588,20.7898950953007,22.900938641217,166.577413670642,15.2572693318637,317.89755800942
2025-10-01,21.140017154154,20.0810233929508,22.1990109153571,207.43376649806,56.0760119217442,358.791521074377
2025-11-01,20.1050540497477,19.0432156905907,21.1668924089047,221.909044628712,70.5136891581428,373.304400099282
2025-12-01,19.49676815623,18.432607084982,20.5609292274779,206.508114754314,55.0751677258166,357.941061782812
2026-01-01,18.8935594352178,17.8276119747334,19.9595068957023,180.589865929421,29.1193366723686,332.060395186473
2026-02-01,19.3993254317111,18.331751187006,20.4668996764163,158.996645079617,7.48854291644184,310.504747242793
2026-03-01,20.4497732795697,19.3808567226504,21.5186898364889,155.038685899461,3.49302014565967,306.584351653262
2026-04-01,21.2706736877018,20.2006507214954,22.3406966539082,160.656434413231,9.07321437737559,312.239654449087
2026-05-01,22.2619714293299,21.1910380632939,23.332904795366,178.738562441928,27.1177974256738,330.359327458183
2026-06-01,22.5303299092426,21.4586494211259,23.6020103973592,149.229423231812,-2.42887747009425,300.887723933719
2024-07-01,22.5334017049326,21.4605292293642,23.6062741805011,161.774596161949,8.35297952731983,315.196212796579
2024-08-01,22.3179081880436,21.2442503712522,23.3915660048349,161.367761961947,7.5382187241448,315.197305199749
2024-09-01,21.7869870920484,20.7126914305942,22.8612827535027,169.688069099552,15.5414525747666,323.834685624338
2024-10-01,21.0504639680448,19.9756551056508,22.1252728304389,186.009920153687,31.8174833126021,340.202356994771
2024-11-01,20.1092610541503,19.0340452774681,21.1844768308324,191.792700976382,37.5544574310654,346.030944521698
2024-12-01,19.5505294613382,18.4749985207779,20.6260604018985,185.640128215741,31.3560915661359,339.924164865347
2025-01-01,18.9291504041532,17.8534645724037,20.0048362359026,175.285953953275,20.9561377872168,329.615770119333
2025-02-01,19.4414924025927,18.3655552291886,20.5174295759968,166.659600642242,12.2840185354798,321.035182749005
2025-03-01,20.482831502654,19.4066890279605,21.5589739773475,165.078421321373,10.657086837584,319.499755805162
2025-04-01,21.3501562516556,20.2738472148593,22.4264652884518,167.322675841317,12.8556025321263,321.789749150507
2025-05-01,22.349304411833,21.2728616317442,23.4257471919218,174.546370077385,20.0335714823839,329.059168672385
2025-06-01,22.5409076727105,21.4643592163111,23.61745612911,162.757658124613,8.19914777137623,317.316168477851
2025-07-01,22.5591386376987,21.4771185060058,23.6411587693915,167.769374292206,12.7679206602439,322.770827924169
2025-08-01,22.3291932994495,21.2450497585645,23.4133368403345,167.606846637224,12.4518756780773,322.761817596371
2025-09-01,21.8247143172171,20.7388283021404,22.9106003322937,170.930756003248,15.6449777281181,326.216534278379
2025-10-01,21.0930619098527,20.0057508931715,22.1803729265339,177.451230871836,22.1161727933228,332.78628895035
2025-11-01,20.1327227014966,19.0442524873528,21.2211929156404,179.761414741293,24.3770924883792,335.145736994207
2025-12-01,19.558104878682,18.4686993929437,20.6475103644203,177.303501363095,21.8699305499028,332.737072176287
2026-01-01,18.9463105423235,17.8562470039331,20.036374080714,173.167075118334,17.6842713441491,328.649878892519
2026-02-01,19.4481958955421,18.3574552704672,20.538936520617,169.720902267866,14.1888811171587,325.252923418573
2026-03-01,20.4951845407201,19.4038864264099,21.5864826550304,169.089231264971,13.5080083074235,324.670454222519
2026-04-01,21.3476332875989,20.2558773519897,22.439389223208,169.985796559402,14.3553873499278,325.616205768876
2026-05-01,22.3396901504285,21.247559718105,23.431820582752,172.871616100851,17.1920361796214,328.551196022081
2026-06-01,22.5341120705058,21.4416771127301,23.6265470282815,168.162101244594,12.4333661370588,323.890836352129
